sample	notch60	hp_5Hz	ttm	lp35	thresh_2s_avg	thresh_2s_max	thresh	lock_count
1917	0.48845	0.00116506	4.1297e-07	7.12875e-06	0.000473181	0.0065707	0.0065707	0
1916	0.489146	0.000414997	1.42578e-09	4.79421e-06	0.000473079	0.0065707	0.0065707	0
1956	0.488272	0.00125161	4.5064e-07	3.68364e-06	0.000472982	0.0065707	0.0065707	0
2028	0.489382	0.000125736	1.34677e-08	3.07436e-06	0.000472892	0.0065707	0.0065707	0
2082	0.489172	0.000319809	4.92432e-08	1.98428e-06	0.000472808	0.0065707	0.0065707	0
2096	0.489557	5.27799e-05	3.89945e-08	1.35951e-06	0.000472733	0.0065707	0.0065707	0
2060	0.48973	0.000201523	5.8709e-09	9.64496e-07	0.000472668	0.0065707	0.0065707	0
1994	0.489729	0.000188708	1.79446e-07	9.48768e-07	0.000472613	0.0065707	0.0065707	0
1936	0.490093	0.00053063	3.86111e-09	8.72373e-07	0.000472565	0.0065707	0.0065707	0
1922	0.491679	0.00207886	1.62898e-06	8.4132e-07	0.000472523	0.0065707	0.0065707	0
1952	0.49178	0.00214627	9.62776e-07	4.35351e-07	0.000472488	0.0065707	0.0065707	0
2016	0.491921	0.00225192	3.3743e-06	6.63972e-07	0.000472456	0.0065707	0.0065707	0
2079	0.491955	0.00224659	9.89986e-07	6.10559e-07	0.000472428	0.0065707	0.0065707	0
2100	0.490259	0.000523001	1.57819e-07	5.87508e-07	0.000472404	0.0065707	0.0065707	0
2077	0.490057	0.00029856	4.51522e-10	5.58042e-07	0.000472383	0.0065707	0.0065707	0
2014	0.489356	0.000419825	1.34722e-07	5.67563e-07	0.000472364	0.0065707	0.0065707	0
1945	0.488517	0.00126737	1.13604e-06	6.1652e-07	0.000472347	0.0065707	0.0065707	0
1908	0.488127	0.00165197	2.14114e-06	7.68497e-07	0.000472335	0.0065707	0.0065707	0
1922	0.488104	0.00166994	1.29803e-06	8.57696e-07	0.000472325	0.0065707	0.0065707	0
1976	0.48763	0.00213656	3.32898e-09	8.55149e-07	0.000472318	0.0065707	0.0065707	0
2048	0.4887	0.00104368	1.21572e-06	9.41567e-07	0.000472312	0.0065707	0.0065707	0
2090	0.488538	0.00119805	1.11064e-06	1.00808e-06	0.000472308	0.0065707	0.0065707	0
2086	0.488913	0.000831544	2.00235e-06	1.15083e-06	0.000472305	0.0065707	0.0065707	0
2039	0.489792	2.32458e-05	2.49755e-07	1.05231e-06	0.000472303	0.0065707	0.0065707	0
1964	0.488208	0.00158119	1.64515e-06	1.10105e-06	0.000472302	0.0065707	0.0065707	0
1905	0.485949	0.00385138	1.17756e-05	1.70115e-06	0.000472303	0.0065707	0.0065707	0
1895	0.484481	0.0053024	1.62814e-05	2.79339e-06	0.000472305	0.0065707	0.0065707	0
1922	0.480409	0.00933442	5.90199e-05	6.99783e-06	0.000472311	0.0065707	0.0065707	0
1984	0.479019	0.0106612	8.0843e-05	1.27723e-05	0.000472323	0.0065707	0.0065707	0
2029	0.476516	0.01307	0.000119541	2.13013e-05	0.000472343	0.0065707	0.0065707	0
2040	0.476028	0.0134543	0.000154025	3.22219e-05	0.000472375	0.0065707	0.0065707	0
2004	0.476012	0.0133616	0.000147953	4.2637e-05	0.000472417	0.0065707	0.0065707	0
1940	0.476324	0.0129371	0.000146544	5.30118e-05	0.000472469	0.0065707	0.0065707	0
1886	0.47756	0.0115949	0.000133904	6.25761e-05	0.000472531	0.0065707	0.0065707	0
1865	0.477535	0.0115055	9.84916e-05	6.95243e-05	0.0004726	0.0065707	0.0065707	0
1894	0.477677	0.0112637	5.49428e-05	7.33695e-05	0.000472673	0.0065707	0.0065707	0
2071	0.504697	0.0155851	0.000105734	8.07789e-05	0.000472753	0.0065707	0.0065707	0
2067	0.487645	0.00146219	6.19719e-05	8.51876e-05	0.000472838	0.0065707	0.0065707	0
2020	0.470531	0.0183933	5.97853e-05	8.93405e-05	0.000472926	0.0065707	0.0065707	0
1950	0.461081	0.0275597	0.000209951	0.000103496	0.000473029	0.0065707	0.0065707	0
1898	0.464435	0.0239362	0.000109869	0.000110181	0.000473138	0.0065707	0.0065707	0
1890	0.477386	0.0108435	6.34107e-06	0.000106418	0.000473243	0.0065707	0.0065707	0
1930	0.492331	0.00410247	7.80507e-05	0.000106219	0.000473348	0.0065707	0.0065707	0
1996	0.501191	0.0128816	1.65564e-06	9.77982e-05	0.000473445	0.0065707	0.0065707	0
2054	0.500196	0.0118173	9.72142e-08	8.68033e-05	0.000473531	0.0065707	0.0065707	0
2073	0.490751	0.0024091	7.84044e-05	8.18356e-05	0.000473611	0.0065707	0.0065707	0
2046	0.479272	0.0089089	4.45716e-05	7.45518e-05	0.000473683	0.0065707	0.0065707	0
1978	0.469688	0.0182628	0.000282262	8.51488e-05	0.000473761	0.0065707	0.0065707	0
1914	0.468755	0.0189557	3.16327e-07	7.81363e-05	0.000473826	0.0065707	0.0065707	0
1899	0.47866	0.00892618	0.000347208	9.90124e-05	0.000473904	0.0065707	0.0065707	0
1924	0.489284	0.00171348	0.00049385	0.000126735	0.000473998	0.0065707	0.0065707	0
1984	0.49696	0.00932088	2.31831e-06	0.000122474	0.000474078	0.0065707	0.0065707	0
2040	0.496409	0.00870815	2.12123e-05	0.000119719	0.000474145	0.0065707	0.0065707	0
2068	0.490152	0.0024417	0.000108992	0.000112507	0.000474195	0.0065707	0.0065707	0
2050	0.481373	0.00625122	3.0981e-05	0.000106873	0.000474232	0.0065707	0.0065707	0
1995	0.474752	0.01273	0.000106522	0.000114028	0.000474273	0.0065707	0.0065707	0
1932	0.473353	0.0139623	2.55369e-05	0.000110277	0.000474302	0.0065707	0.0065707	0
1896	0.477564	0.00963104	7.45079e-05	0.000115481	0.000474333	0.0065707	0.0065707	0
1905	0.484226	0.0029079	0.000257533	0.000133869	0.000474377	0.0065707	0.0065707	0
1959	0.490718	0.00357902	2.85921e-05	0.000130311	0.000474404	0.0065707	0.0065707	0
2020	0.491646	0.00448769	7.69623e-06	0.000127677	0.000474421	0.0065707	0.0065707	0
2062	0.488768	0.00161242	5.94204e-05	0.00011176	0.000474427	0.0065707	0.0065707	0
2057	0.482855	0.00423655	1.99952e-05	0.000113166	0.000474434	0.0065707	0.0065707	0
2008	0.477426	0.00955665	5.06225e-05	9.19811e-05	0.000474428	0.0065707	0.0065707	0
1942	0.47536	0.011485	2.73926e-05	5.86627e-05	0.0004744	0.0065707	0.0065707	0
1892	0.476658	0.0100537	7.16278e-06	5.90087e-05	0.000474377	0.0065707	0.0065707	0
1888	0.480834	0.00579607	6.66872e-05	6.2257e-05	0.000474365	0.0065707	0.0065707	0
1931	0.485052	0.00152126	6.57685e-05	5.91695e-05	0.000474339	0.0065707	0.0065707	0
2001	0.487886	0.00133264	2.48145e-06	5.71339e-05	0.000474318	0.0065707	0.0065707	0
2067	0.489771	0.00323185	1.20525e-07	4.95338e-05	0.000474268	0.0065707	0.0065707	0
2082	0.487409	0.000901461	1.28611e-05	4.86284e-05	0.00047419	0.0065707	0.0065707	0
2060	0.487753	0.00128347	1.08213e-07	4.33141e-05	0.000474111	0.0065707	0.0065707	0
1998	0.486946	0.000517905	1.38283e-05	2.59066e-05	0.000474017	0.0065707	0.0065707	0
1937	0.487066	0.00067842	7.8823e-05	2.94945e-05	0.000473934	0.0065707	0.0065707	0
1913	0.488405	0.00203696	8.92657e-05	3.53209e-05	0.000473863	0.0065707	0.0065707	0
1933	0.488532	0.00218132	6.19743e-05	3.55034e-05	0.000473784	0.0065707	0.0065707	0
1986	0.487367	0.00104752	2.25488e-05	3.56857e-05	0.000473709	0.0065707	0.0065707	0
2041	0.485214	0.00106227	2.10668e-07	3.20849e-05	0.000473626	0.0065707	0.0065707	0
2065	0.482786	0.00342074	4.36016e-06	3.04397e-05	0.000473523	0.0065707	0.0065707	0
2048	0.482329	0.00379503	3.17166e-07	2.99508e-05	0.000473422	0.0065707	0.0065707	0
1995	0.483041	0.00301296	4.45841e-06	2.55058e-05	0.00047332	0.0065707	0.0065707	0
1933	0.483944	0.00204301	5.76904e-07	2.08493e-05	0.000473229	0.0065707	0.0065707	0
1898	0.484858	0.0010713	3.06251e-07	2.06939e-05	0.000473137	0.0065707	0.0065707	0
1914	0.486231	0.000362694	9.96828e-08	2.06924e-05	0.000473065	0.0065707	0.0065707	0
1958	0.483819	0.00197107	4.34188e-09	1.97741e-05	0.000473027	0.0065707	0.0065707	0
2024	0.483442	0.00227499	8.77383e-09	1.9767e-05	0.000472987	0.0065707	0.0065707	0
2067	0.483227	0.00242868	1.9076e-06	1.89155e-05	0.000472944	0.0065707	0.0065707	0
2062	0.483141	0.00243819	1.89314e-06	1.34205e-05	0.000472898	0.0065707	0.0065707	0
2027	0.486967	0.00141406	4.02676e-06	7.33204e-06	0.000472848	0.0065707	0.0065707	0
1959	0.487195	0.00166714	4.5279e-06	3.22873e-06	0.000472802	0.0065707	0.0065707	0
1915	0.488477	0.0029695	1.88806e-09	1.61824e-06	0.000472755	0.0065707	0.0065707	0
1903	0.486069	0.00061208	2.04756e-06	1.74944e-06	0.000472714	0.0065707	0.0065707	0
1940	0.483796	0.00158754	2.66499e-07	1.45704e-06	0.000472689	0.0065707	0.0065707	0
1998	0.480992	0.0042955	1.54669e-05	2.53917e-06	0.000472662	0.0065707	0.0065707	0
2050	0.480405	0.00478515	7.91907e-06	2.78636e-06	0.00047263	0.0065707	0.0065707	0
2062	0.481079	0.00402266	3.05434e-06	2.96332e-06	0.000472597	0.0065707	0.0065707	0
2033	0.484054	0.000989854	2.07022e-06	3.08931e-06	0.000472564	0.0065707	0.0065707	0
1971	0.485798	0.000788957	2.71996e-06	3.27648e-06	0.000472536	0.0065707	0.0065707	0
1916	0.48682	0.00183433	1.76629e-07	3.28878e-06	0.000472508	0.0065707	0.0065707	0
1896	0.485957	0.000999659	4.45533e-07	3.31998e-06	0.000472482	0.0065707	0.0065707	0
1927	0.48481	0.000110954	8.1713e-06	3.76739e-06	0.00047246	0.0065707	0.0065707	0
1990	0.483446	0.00141743	6.48586e-07	3.67849e-06	0.000472443	0.0065707	0.0065707	0
2055	0.483714	0.00110346	2.34333e-07	3.4076e-06	0.000472426	0.0065707	0.0065707	0
2084	0.48495	0.000176162	1.69689e-05	4.29625e-06	0.000472409	0.0065707	0.0065707	0
2058	0.485874	0.0011338	1.33324e-05	5.24842e-06	0.000472395	0.0065707	0.0065707	0
2006	0.489605	0.00486395	7.07768e-07	5.15273e-06	0.00047238	0.0065707	0.0065707	0
1939	0.489831	0.00508878	1.68012e-05	6.33377e-06	0.000472368	0.0065707	0.0065707	0
1906	0.489438	0.00469884	1.52872e-05	6.32093e-06	0.000472361	0.0065707	0.0065707	0
1921	0.487542	0.00282857	9.88504e-07	5.82589e-06	0.000472359	0.0065707	0.0065707	0
1968	0.483295	0.00133461	1.1219e-07	5.61574e-06	0.000472361	0.0065707	0.0065707	0
2036	0.482579	0.00195894	3.41504e-06	5.7118e-06	0.000472366	0.0065707	0.0065707	0
2081	0.484049	0.000410587	1.01373e-06	5.58992e-06	0.000472369	0.0065707	0.0065707	0
2086	0.488741	0.00431409	1.03082e-05	6.31361e-06	0.000472374	0.0065707	0.0065707	0
2037	0.491425	0.00698665	4.63827e-05	9.59483e-06	0.000472381	0.0065707	0.0065707	0
1971	0.493244	0.00877386	5.83706e-05	1.31805e-05	0.000472392	0.0065707	0.0065707	0
1917	0.491529	0.00703707	4.72248e-06	1.34715e-05	0.000472402	0.0065707	0.0065707	0
1912	0.489034	0.00453639	3.0513e-07	1.34765e-05	0.000472413	0.0065707	0.0065707	0
1952	0.485408	0.000937819	1.41453e-05	1.32749e-05	0.000472423	0.0065707	0.0065707	0
2017	0.483044	0.0013752	2.11228e-06	1.24734e-05	0.000472432	0.0065707	0.0065707	0
2080	0.485187	0.000791609	2.94847e-07	1.24439e-05	0.000472441	0.0065707	0.0065707	0
2096	0.488045	0.00365657	2.88195e-06	1.14497e-05	0.000472449	0.0065707	0.0065707	0
2071	0.493673	0.00923264	7.78286e-05	1.59169e-05	0.000472461	0.0065707	0.0065707	0
2012	0.497395	0.0128706	7.32134e-05	2.10759e-05	0.000472479	0.0065707	0.0065707	0
1966	0.500811	0.0161755	8.44346e-05	2.70989e-05	0.000472501	0.0065707	0.0065707	0
1951	0.500329	0.0155731	4.62302e-05	3.01571e-05	0.000472526	0.0065707	0.0065707	0
1988	0.49936	0.0144693	5.52379e-05	3.40303e-05	0.000472555	0.0065707	0.0065707	0
2050	0.496779	0.0117652	5.22559e-05	3.70265e-05	0.000472586	0.0065707	0.0065707	0
2116	0.497124	0.0119431	0.000121116	4.23646e-05	0.000472622	0.0065707	0.0065707	0
2140	0.497777	0.0124089	0.000121742	4.68911e-05	0.000472663	0.0065707	0.0065707	0
2113	0.499471	0.0138738	0.000171144	5.87784e-05	0.000472716	0.0065707	0.0065707	0
2046	0.500439	0.0145972	0.000119698	6.73064e-05	0.000472778	0.0065707	0.0065707	0
1969	0.498655	0.0125867	1.12494e-05	6.70996e-05	0.000472839	0.0065707	0.0065707	0
1935	0.497736	0.011454	2.00674e-06	6.70921e-05	0.0004729	0.0065707	0.0065707	0
1954	0.495959	0.00949299	4.46556e-05	7.02607e-05	0.000472961	0.0065707	0.0065707	0
2016	0.494313	0.00767905	6.23168e-05	7.4506e-05	0.000473022	0.0065707	0.0065707	0
2087	0.493612	0.00681901	5.85269e-05	7.31273e-05	0.000473082	0.0065707	0.0065707	0
2136	0.496071	0.00936404	5.76563e-06	6.83096e-05	0.000473136	0.0065707	0.0065707	0
2132	0.499297	0.0124732	2.81031e-07	6.22987e-05	0.000473185	0.0065707	0.0065707	0
2085	0.50348	0.0163268	1.53507e-05	6.0093e-05	0.000473233	0.0065707	0.0065707	0
2010	0.503865	0.0162841	5.80965e-06	5.65624e-05	0.000473277	0.0065707	0.0065707	0
1958	0.502826	0.0148612	6.96744e-08	5.28348e-05	0.000473319	0.0065707	0.0065707	0
1948	0.498688	0.0105101	4.31188e-06	4.44917e-05	0.000473347	0.0065707	0.0065707	0
1993	0.49552	0.00731003	1.71723e-05	3.70225e-05	0.000473363	0.0065707	0.0065707	0
2056	0.491947	0.00382948	3.20754e-05	2.7089e-05	0.000473363	0.0065707	0.0065707	0
2100	0.489299	0.00129086	4.08089e-05	2.1454e-05	0.000473354	0.0065707	0.0065707	0
2106	0.490187	0.00218388	2.14844e-05	2.21851e-05	0.000473343	0.0065707	0.0065707	0
2066	0.492885	0.00474563	2.13297e-05	2.35653e-05	0.000473329	0.0065707	0.0065707	0
1986	0.492168	0.00380477	7.51416e-05	2.57429e-05	0.000473312	0.0065707	0.0065707	0
1915	0.489894	0.00131875	0.000225243	3.73804e-05	0.000473303	0.0065707	0.0065707	0
1882	0.484994	0.00364438	0.000159764	4.46116e-05	0.000473289	0.0065707	0.0065707	0
1903	0.479664	0.00887829	3.57952e-05	4.67566e-05	0.000473268	0.0065707	0.0065707	0
1970	0.477491	0.0108568	1.20153e-07	4.67451e-05	0.000473248	0.0065707	0.0065707	0
2037	0.477169	0.0109856	1.35095e-05	4.66136e-05	0.000473227	0.0065707	0.0065707	0
2072	0.47987	0.00818187	1.89433e-05	4.75517e-05	0.000473205	0.0065707	0.0065707	0
2063	0.485721	0.00237513	1.17564e-06	4.76307e-05	0.000473178	0.0065707	0.0065707	0
2012	0.490806	0.00254974	1.33849e-07	4.73323e-05	0.000473152	0.0065707	0.0065707	0
1949	0.493036	0.00458306	2.64295e-08	4.61076e-05	0.00047313	0.0065707	0.0065707	0
1909	0.49155	0.00295714	7.1849e-07	4.38678e-05	0.000473111	0.0065707	0.0065707	0
1918	0.488305	0.000329047	9.79517e-07	4.10228e-05	0.000473092	0.0065707	0.0065707	0
1969	0.48457	0.0040026	1.28324e-07	3.94974e-05	0.000473075	0.0065707	0.0065707	0
2038	0.48321	0.00527784	1.29632e-05	3.88998e-05	0.000473061	0.0065707	0.0065707	0
2083	0.483761	0.0046767	3.81934e-05	3.62606e-05	0.000473053	0.0065707	0.0065707	0
2082	0.486452	0.00202185	8.0348e-05	2.5911e-05	0.000473042	0.0065707	0.0065707	0
2035	0.489653	0.00105703	5.07634e-05	1.81253e-05	0.000473033	0.0065707	0.0065707	0
1963	0.490596	0.00184724	2.78666e-07	1.55884e-05	0.000473027	0.0065707	0.0065707	0
1918	0.491944	0.00304326	2.43568e-07	1.55972e-05	0.00047302	0.0065707	0.0065707	0
1918	0.491381	0.00237438	4.87827e-06	1.49807e-05	0.000473012	0.0065707	0.0065707	0
1965	0.489746	0.00069201	5.13079e-06	1.39941e-05	0.000473	0.0065707	0.0065707	0
2028	0.48666	0.00238135	4.21196e-06	1.4211e-05	0.000472977	0.0065707	0.0065707	0
2082	0.486043	0.0029611	1.08473e-06	1.42789e-05	0.000472947	0.0065707	0.0065707	0
2091	0.486532	0.00246331	7.92159e-06	1.48428e-05	0.000472915	0.0065707	0.0065707	0
2056	0.489235	0.000225037	1.98173e-05	1.6207e-05	0.000472884	0.0065707	0.0065707	0
1990	0.491188	0.00213495	1.27916e-08	1.6138e-05	0.000472854	0.0065707	0.0065707	0
1926	0.490729	0.00163934	3.39082e-07	1.6153e-05	0.000472822	0.0065707	0.0065707	0
1914	0.491813	0.00268942	7.09274e-07	1.52777e-05	0.00047279	0.0065707	0.0065707	0
1941	0.489115	1.42157e-05	9.17513e-06	1.3205e-05	0.000472756	0.0065707	0.0065707	0
2003	0.486799	0.00232449	2.48892e-09	7.46605e-06	0.000472717	0.0065707	0.0065707	0
2068	0.486458	0.0026783	3.94537e-06	4.12191e-06	0.000472677	0.0065707	0.0065707	0
2098	0.487534	0.00164959	5.35482e-07	4.14025e-06	0.00047264	0.0065707	0.0065707	0
2084	0.491126	0.00185457	1.22441e-06	4.21031e-06	0.000472605	0.0065707	0.0065707	0
2028	0.493881	0.00450101	4.15224e-06	4.15845e-06	0.00047257	0.0065707	0.0065707	0
1967	0.495962	0.00646237	3.89043e-05	6.57084e-06	0.000472541	0.0065707	0.0065707	0
1925	0.49415	0.00455686	5.86567e-06	6.68897e-06	0.000472521	0.0065707	0.0065707	0
1935	0.492033	0.00238246	5.52229e-07	6.65093e-06	0.00047251	0.0065707	0.0065707	0
1987	0.489643	6.57737e-05	6.88353e-06	6.57678e-06	0.000472501	0.0065707	0.0065707	0
2054	0.488538	0.00122249	1.45993e-06	5.26554e-06	0.000472491	0.0065707	0.0065707	0
2100	0.48931	0.000510931	3.289e-06	5.49956e-06	0.000472481	0.0065707	0.0065707	0
2100	0.491444	0.00153986	1.29607e-06	5.56791e-06	0.000472473	0.0065707	0.0065707	0
2062	0.495632	0.00564185	1.59381e-05	6.65569e-06	0.000472465	0.0065707	0.0065707	0
2001	0.498218	0.00811747	3.92239e-05	8.80203e-06	0.00047246	0.0065707	0.0065707	0
1962	0.500751	0.0105271	3.63141e-05	1.13957e-05	0.000472456	0.0065707	0.0065707	0
1972	0.503263	0.0128677	4.10286e-05	1.40445e-05	0.000472454	0.0065707	0.0065707	0
2026	0.504524	0.0139214	8.76936e-05	2.02701e-05	0.000472458	0.0065707	0.0065707	0
2113	0.508267	0.0173915	0.000225272	3.62735e-05	0.000472478	0.0065707	0.0065707	0
2186	0.512415	0.021219	0.000447458	6.79383e-05	0.000472531	0.0065707	0.0065707	0
2210	0.515868	0.0243241	0.000533684	0.00010328	0.000472621	0.0065707	0.0065707	0
2191	0.521367	0.0294501	0.000837477	0.00016268	0.000472776	0.0065707	0.0065707	0
2133	0.524413	0.0321101	0.000934539	0.000229394	0.000473002	0.0065707	0.0065707	0
2074	0.525119	0.0324334	0.000717785	0.000280173	0.000473278	0.0065707	0.0065707	0
2045	0.523032	0.0299755	0.000477774	0.000314195	0.000473588	0.0065707	0.0065707	0
2063	0.519726	0.02632	0.000249415	0.000331775	0.000473915	0.0065707	0.0065707	0
2111	0.515301	0.0215768	7.58474e-05	0.0003371	0.000474246	0.0065707	0.0065707	0
2160	0.511449	0.0174474	1.24331e-05	0.00033685	0.000474576	0.0065707	0.0065707	0
2170	0.506985	0.0127627	2.14261e-05	0.000335579	0.000474905	0.0065707	0.0065707	0
2126	0.502037	0.00765315	0.000184032	0.00034613	0.000475244	0.0065707	0.0065707	0
2039	0.496206	0.00175607	0.000509315	0.000379579	0.000475619	0.0065707	0.0065707	0
1910	0.481728	0.0126401	0.000282578	0.000393499	0.000476007	0.0065707	0.0065707	0
1795	0.463504	0.0306055	2.26382e-06	0.00037757	0.000476379	0.0065707	0.0065707	0
1720	0.442767	0.050894	0.000340794	0.000369951	0.000476742	0.0065707	0.0065707	0
1690	0.422134	0.0709163	0.00167615	0.000451556	0.000477185	0.0065707	0.0065707	0
1676	0.401704	0.0905367	0.00412378	0.000686292	0.00047786	0.0065707	0.0065707	0
1660	0.3861	0.105162	0.00698646	0.00111857	0.000478964	0.0065707	0.0065707	0
1611	0.373779	0.116333	0.00977827	0.00176575	0.00048071	0.0065707	0.0065707	0
1540	0.367288	0.121583	0.0118418	0.00257747	0.000483251	0.0065707	0.0065707	0
1454	0.362209	0.125351	0.0138529	0.00354914	0.000486732	0.0065707	0.0065707	0
1399	0.360984	0.12527	0.0152558	0.00463342	0.000491262	0.0065707	0.0065707	0
1394	0.361471	0.123508	0.0122917	0.00551051	0.00049661	0.0065707	0.0065707	0
1440	0.362913	0.120842	0.00814254	0.00609059	0.000502471	0.0065707	0.0065707	0
1507	0.363296	0.119261	0.00467407	0.0064113	0.000508602	0.0065707	0.0065707	0
1568	0.364674	0.116678	0.00209412	0.0065245	0.000514812	0.0065707	0.0065707	0
1603	0.369311	0.110853	0.000412742	0.0065338	0.000521015	0.0065707	0.0065707	0
1611	0.378766	0.100249	2.4137e-05	0.00653536	0.000527213	0.0065707	0.0065707	0
1586	0.387352	0.0905631	0.000664063	0.00655845	0.000533434	0.0065707	0.0065707	0
1574	0.398294	0.0785957	0.00184789	0.00657072	0.000539669	0.00657072	0.00657072	0
1598	0.409624	0.066359	0.00348009	0.00652474	0.000545848	0.00657072	0.00657072	0
1664	0.419901	0.0552871	0.00489764	0.00637554	0.000551844	0.00657072	0.00657072	0
1746	0.426149	0.0483327	0.0056513	0.00608076	0.000557531	0.00657072	0.00657072	0
1818	0.429729	0.0440784	0.00589258	0.00565581	0.000562809	0.00657072	0.00657072	0
1841	0.428941	0.0441779	0.00563749	0.005069	0.000567509	0.00657072	0.00657072	0
1813	0.426936	0.0454583	0.00507222	0.00434161	0.000571399	0.00657072	0.00657072	0
1740	0.422652	0.0489639	0.00383023	0.00373722	0.000574449	0.00657072	0.00657072	0
1660	0.418104	0.0527061	0.00226031	0.00331706	0.000576648	0.00657072	0.00657072	0
1601	0.412075	0.0578787	0.00106827	0.0030595	0.000577942	0.00657072	0.00657072	0
1592	0.407143	0.0619231	0.000277973	0.00292978	0.000578294	0.00657072	0.00657072	0
1632	0.404452	0.0637154	6.98886e-06	0.00290079	0.000577646	0.00657072	0.00657072	0
1683	0.401421	0.0658242	0.00011103	0.002907	0.00057592	0.00657072	0.00657072	0
1707	0.397213	0.0690435	0.000428938	0.00289021	0.000573299	0.00657072	0.00657072	0
1698	0.395745	0.0694759	0.000645037	0.00280429	0.000570013	0.00657072	0.00657072	0
1637	0.391945	0.0721608	0.000783045	0.00261164	0.000566214	0.00657072	0.00657072	0
1559	0.388405	0.0745458	0.000846083	0.00232224	0.000562011	0.00657072	0.00657072	0
1502	0.385956	0.075826	0.000721575	0.00197012	0.000557448	0.00657072	0.00657072	0
1494	0.385138	0.0755093	0.000519987	0.00158636	0.000552499	0.00657072	0.00657072	0
1535	0.385261	0.0742831	0.000269102	0.00120291	0.000547143	0.00657072	0.00657072	0
1612	0.388382	0.0701264	6.72936e-05	0.000845414	0.000541418	0.00657072	0.00657072	0
1691	0.39448	0.063081	4.02466e-07	0.000571855	0.000535465	0.00657072	0.00657072	0
1734	0.401276	0.0553958	0.000108753	0.000418172	0.000529508	0.0065707	0.00657072	0
1738	0.409935	0.0459073	0.000535284	0.000380102	0.000523807	0.0065707	0.0065707	0
1716	0.419364	0.0357502	0.00113742	0.000441491	0.000518593	0.0065707	0.0065707	0
1703	0.430021	0.024494	0.00227213	0.000603287	0.000514127	0.0065707	0.0065707	0
1725	0.440732	0.0133409	0.00374604	0.000862931	0.000510649	0.0065707	0.0065707	0
1787	0.449899	0.00387636	0.00517676	0.00120206	0.000508113	0.0065707	0.0065707	0
1880	0.458647	0.00506097	0.00496297	0.00151048	0.000506307	0.0065707	0.0065707	0
1970	0.466298	0.01282	0.00377771	0.00172439	0.000504972	0.0065707	0.0065707	0
2026	0.473099	0.0196885	0.00254398	0.00184567	0.000503887	0.0065707	0.0065707	0
2032	0.47891	0.0255681	0.00140721	0.00189464	0.000502881	0.0065707	0.0065707	0
2002	0.484807	0.0315249	0.000569816	0.0018982	0.000501873	0.0065707	0.0065707	0
1951	0.487395	0.0341693	0.00013778	0.00188882	0.000500871	0.0065707	0.0065707	0
1936	0.492481	0.0392457	1.2218e-05	0.00188489	0.000499952	0.0065707	0.0065707	0
1966	0.497455	0.0441283	0.000385507	0.00191239	0.000499252	0.0065707	0.0065707	0
2036	0.502391	0.0488867	0.00126351	0.00199488	0.000498925	0.0065707	0.0065707	0
2122	0.508	0.0542474	0.00253724	0.00213787	0.000499093	0.0065707	0.0065707	0
2183	0.512613	0.0585719	0.00286342	0.00226116	0.000499768	0.0065707	0.0065707	0
2198	0.516712	0.0623682	0.00245503	0.00227422	0.000500839	0.0065707	0.0065707	0
2167	0.52009	0.0654418	0.00209336	0.00215617	0.00050215	0.0065707	0.0065707	0
2113	0.522485	0.0675186	0.00175984	0.00191211	0.00050349	0.0065707	0.0065707	0
2077	0.525486	0.0701838	0.0014945	0.00166436	0.000504736	0.0065707	0.0065707	0
2088	0.529729	0.0740433	0.00158993	0.00150809	0.000505864	0.0065707	0.0065707	0
2136	0.531968	0.0758599	0.0013406	0.00142214	0.000506845	0.0065707	0.0065707	0
2208	0.534243	0.077659	0.0011243	0.00140193	0.000507643	0.0065707	0.0065707	0
2270	0.536542	0.0794533	0.000934314	0.00142796	0.000508208	0.0065707	0.0065707	0
2285	0.53685	0.0792577	0.000625514	0.0014628	0.000508469	0.0065707	0.0065707	0
2257	0.53799	0.0799102	0.000455326	0.00149445	0.000508453	0.0065707	0.0065707	0
2197	0.538317	0.0797657	0.000302673	0.00148854	0.000508217	0.0065707	0.0065707	0
2138	0.537829	0.0788069	0.000178627	0.00141104	0.000507783	0.0065707	0.0065707	0
2114	0.537324	0.0778467	0.000106671	0.00123743	0.000507126	0.0065707	0.0065707	0
2140	0.537547	0.0775862	5.47963e-05	0.00103682	0.000506264	0.0065707	0.0065707	0
2198	0.537418	0.0769506	8.45208e-06	0.000862061	0.000505238	0.0065707	0.0065707	0
2262	0.538307	0.077321	2.13461e-06	0.000712688	0.000504065	0.00657072	0.0065707	0
2299	0.540067	0.0785557	8.04217e-07	0.000587042	0.00050274	0.00657072	0.00657072	0
2285	0.540775	0.0787669	4.71196e-07	0.000480326	0.000501226	0.00657072	0.00657072	0
2236	0.542109	0.0796186	1.30253e-07	0.000366768	0.000499455	0.00657072	0.00657072	0
2170	0.541314	0.0783703	2.37134e-06	0.00027118	0.000497465	0.00657072	0.00657072	0
2142	0.543497	0.0800597	8.64184e-08	0.000190879	0.000495381	0.00657072	0.00657072	0
2148	0.542801	0.0788561	2.41807e-09	0.000124142	0.000493349	0.00657072	0.00657072	0
2201	0.543626	0.0791418	1.67718e-06	7.95825e-05	0.000491517	0.00657072	0.00657072	0
2266	0.543956	0.0789171	1.77117e-06	4.71857e-05	0.0004899	0.00657072	0.00657072	0
2308	0.543695	0.0781127	1.35043e-06	2.56627e-05	0.000488417	0.00657072	0.00657072	0
